chr	start	end	geneID	geneSymbol	symbol	NCMeanCnt	NCCountValid	NCadjPval	enrichSig	SigPeakValue	ovSig
chr19	9674601	9677100	NM_001130032	ZNF562	promoter_38406	1.63960602366182	7	0.00968425541813671	TRUE		
chr19	9674601	9677100	NM_001300885	ZNF562	promoter_38407	1.63960602366182	7	0	TRUE		
chr19	9785684	9788183	NM_001353800	ZNF846	promoter_38412	1.99584463363041	7	0	TRUE		
chr19	9792681	9795180	NR_148545	LOC100505555	promoter_38416	2.55271557759281	10	0	TRUE	5.61841330278441	TRUE
chr19	9936016	9938515	NM_058164	OLFM2	promoter_38431	2.38704885457019	8	0.00667457613531605	TRUE		
chr1	116907915	116910414	NM_020440	PTGFRN	promoter_3844	1.95573240969841	7	0	TRUE	4.720049117126	TRUE
chr19	10104222	10106721	NM_001346139	PPAN	promoter_38442	1.79484842042028	6	0.00667457613531605	TRUE		
chr19	10104361	10106860	NM_020230	PPAN	promoter_38443	1.77069692215812	6	0.00968425541813671	TRUE		
chr19	10109692	10112191	NM_002566	P2RY11	promoter_38448	2.73943553831138	9	0	TRUE		
chr19	10119400	10121899	NM_003755	EIF3G	promoter_38449	2.09267086005839	8	0	TRUE	4.09697376897131	TRUE
chr19	10249963	10252462	NM_146387	MRPL4	promoter_38456	2.4078936569825	6	0	TRUE		
chr19	10250213	10252712	NM_146388	MRPL4	promoter_38458	2.26448416149406	5	0	TRUE		
chr19	10450931	10453430	NM_006202	PDE4A	promoter_38489	2.52964110124267	12	0	TRUE		
chr19	10502857	10505356	NM_203500	KEAP1	promoter_38490	3.03456334549249	15	0	TRUE		
chr19	10502272	10504771	NM_012289	KEAP1	promoter_38491	3.06172248688889	11	0	TRUE		
chr19	10550121	10552620	NR_031603	MIR1238	promoter_38498	2.49404799354324	7	0	TRUE		
chr19	10565511	10568010	NM_023008	KRI1	promoter_38499	1.89387388941107	6	0	TRUE	4.38046440115514	TRUE
chr1	7769295	7771794	NM_004781	VAMP3	promoter_385	2.52065433493029	8	0	TRUE		
chr19	10623552	10626051	NM_020428	SLC44A2	promoter_38505	1.68883038724784	6	0	TRUE		
chr19	10623552	10626051	NM_001363611	SLC44A2	promoter_38506	1.68883038724784	6	0	TRUE		
chr19	10716052	10718551	NM_004945	DNM2	promoter_38514	1.96961168947734	6	0.00968425541813671	TRUE		
chr19	10716052	10718551	NM_001005362	DNM2	promoter_38515	1.96961168947734	6	0	TRUE		
chr19	10716078	10718577	NM_001005360	DNM2	promoter_38517	1.96961168947734	6	0.00968425541813671	TRUE		
chr19	10716078	10718577	NM_001005361	DNM2	promoter_38518	1.96961168947734	6	0.00968425541813671	TRUE		
chr1	117121250	117123749	NM_001145635	TRIM45	promoter_3852	2.09159013749429	6	0	TRUE	4.46895585139339	TRUE
chr1	117121250	117123749	NM_001145635	TRIM45	promoter_3852	2.09159013749429	6	0	TRUE	4.46895585139339	TRUE
chr19	10778253	10780752	NR_039903	MIR4748	promoter_38520	2.25250295735854	10	0	TRUE		
chr19	10835241	10837740	NR_104015	TMED1	promoter_38523	3.06015718093264	16	0	TRUE	5.81091814134257	TRUE
chr19	10835713	10838212	NM_006858	TMED1	promoter_38524	2.53533482588967	12	0	TRUE	5.81091814134257	TRUE
chr19	10870428	10872927	NM_001370089	CARM1	promoter_38528					4.56871590943995	TRUE
chr1	117121250	117123749	NM_025188	TRIM45	promoter_3853	2.09159013749429	6	0.00351257171785353	TRUE	4.46895585139339	TRUE
chr1	117121250	117123749	NM_025188	TRIM45	promoter_3853	2.09159013749429	6	0.00351257171785353	TRUE	4.46895585139339	TRUE
chr19	10959029	10961528	NM_001128849	SMARCA4	promoter_38533	2.26009754751876	7	0	TRUE	5.08138891241168	TRUE
chr19	10959029	10961528	NM_001128847	SMARCA4	promoter_38534	2.26009754751876	7	0	TRUE	5.08138891241168	TRUE
chr19	10959029	10961528	NM_003072	SMARCA4	promoter_38535	2.26009754751876	7	0.00968425541813671	TRUE	5.08138891241168	TRUE
chr19	10959029	10961528	NM_001128844	SMARCA4	promoter_38536	2.26009754751876	7	0.00351257171785353	TRUE	5.08138891241168	TRUE
chr19	10959029	10961528	NM_001374457	SMARCA4	promoter_38537	2.26009754751876	7	0	TRUE	5.08138891241168	TRUE
chr19	10959029	10961528	NR_164683	SMARCA4	promoter_38538	2.26009754751876	7	0.00667457613531605	TRUE	5.08138891241168	TRUE
chr19	11111473	11113972	NR_106946	MIR6886	promoter_38548	2.046623562325	6	0	TRUE		
chr19	11155283	11157782	NM_001317033	SPC24	promoter_38549	1.72405636370033	6	0	TRUE		
chr19	11155313	11157812	NM_001317031	SPC24	promoter_38551	1.75818227697593	6	0	TRUE		
chr19	11155313	11157812	NM_001317032	SPC24	promoter_38552	1.75818227697593	6	0	TRUE		
chr19	11197046	11199545	NM_001136191	KANK2	promoter_38553	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_001379558	KANK2	promoter_38554	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_001379561	KANK2	promoter_38555	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_001329451	KANK2	promoter_38556	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_001379550	KANK2	promoter_38557	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_001379549	KANK2	promoter_38558	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_001379548	KANK2	promoter_38559	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_001379557	KANK2	promoter_38560	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_001379556	KANK2	promoter_38561	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_001379555	KANK2	promoter_38562	2.20496676477745	6	0	TRUE		
chr19	11197366	11199865	NM_001379554	KANK2	promoter_38563	2.44500809160644	9	0	TRUE		
chr19	11197366	11199865	NM_001379553	KANK2	promoter_38564	2.44500809160644	9	0	TRUE		
chr19	11197366	11199865	NM_001379552	KANK2	promoter_38565	2.44500809160644	9	0	TRUE		
chr19	11197366	11199865	NM_001379563	KANK2	promoter_38566	2.44500809160644	9	0	TRUE		
chr19	11197366	11199865	NM_001379562	KANK2	promoter_38567	2.44500809160644	9	0	TRUE		
chr19	11197046	11199545	NM_001379551	KANK2	promoter_38568	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_001379559	KANK2	promoter_38569	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_001379560	KANK2	promoter_38570	2.20496676477745	6	0	TRUE		
chr19	11197046	11199545	NM_015493	KANK2	promoter_38571	2.20496676477745	6	0	TRUE		
chr19	11201627	11204126	NR_134909	LOC105372273	promoter_38574	2.15645422426131	13	0	TRUE		
chr19	11294159	11296658	NM_012466	TSPAN16	promoter_38576	2.34740070090147	8	0	TRUE	4.39943264330586	TRUE
chr19	11294159	11296658	NM_001282510	TSPAN16	promoter_38577	2.34740070090147	8	0	TRUE	4.39943264330586	TRUE
chr19	11294159	11296658	NM_001282509	TSPAN16	promoter_38578	2.34740070090147	8	0	TRUE	4.39943264330586	TRUE
chr19	11294159	11296658	NR_104199	TSPAN16	promoter_38579	2.34740070090147	8	0	TRUE	4.39943264330586	TRUE
chr19	11344518	11347017	NM_001080503	CCDC159	promoter_38587					3.15973371934535	TRUE
chr19	11353431	11355930	NM_022737	PLPPR2	promoter_38588					3.30300252323412	TRUE
chr19	11353431	11355930	NM_001170635	PLPPR2	promoter_38589					3.30300252323412	TRUE
chr19	11383815	11386314	NR_033663	EPOR	promoter_38591	1.9245109772316	5	0	TRUE		
chr19	11383815	11386314	NM_000121	EPOR	promoter_38592	1.9245109772316	5	0	TRUE		
chr1	7782290	7784789	NM_001289861	PER3	promoter_386	2.71801427327546	8	0	TRUE		
chr19	11495123	11497622	NR_107014	MIR7974	promoter_38608	2.25062287946957	5	0	TRUE		
chr19	11528366	11530865	NM_001243204	ECSIT	promoter_38609	2.12885467106168	8	0	TRUE		
chr19	11528635	11531134	NM_001142465	ECSIT	promoter_38610	2.12281737664048	8	0	TRUE		
chr19	11528635	11531134	NM_001142464	ECSIT	promoter_38611	2.12281737664048	8	0	TRUE		
chr19	11528635	11531134	NM_016581	ECSIT	promoter_38612	2.12281737664048	8	0	TRUE		
chr19	11554968	11557467	NM_001363673	ELOF1	promoter_38619	2.36767828559116	9	0	TRUE		
chr19	11578476	11580975	NM_001111036	ACP5	promoter_38620	2.25499604140552	10	0	TRUE	4.80172511402366	TRUE
chr19	11577146	11579645	NM_001611	ACP5	promoter_38621	2.7118610345735	12	0	TRUE	4.80172511402366	TRUE
chr19	11577758	11580257	NM_001322023	ACP5	promoter_38622	2.5108180330267	12	0	TRUE	4.80172511402366	TRUE
chr19	11578476	11580975	NM_001111035	ACP5	promoter_38623	2.25499604140552	10	0	TRUE	4.80172511402366	TRUE
chr19	11578241	11580740	NM_001111034	ACP5	promoter_38624	2.36220832387041	12	0	TRUE	4.80172511402366	TRUE
chr19	11595482	11597981	NM_001290085	ZNF627	promoter_38625	2.78706237158803	13	0	TRUE	5.58470644771802	TRUE
chr19	11595482	11597981	NM_145295	ZNF627	promoter_38626	2.78706237158803	13	0	TRUE	5.58470644771802	TRUE
chr19	11595482	11597981	NM_001290084	ZNF627	promoter_38627	2.78706237158803	13	0	TRUE	5.58470644771802	TRUE
chr19	11595482	11597981	NM_001290083	ZNF627	promoter_38628	2.78706237158803	13	0	TRUE	5.58470644771802	TRUE
chr19	11764999	11767498	NM_152355	ZNF441	promoter_38634	1.64460029082332	5	0	TRUE		
chr19	11885781	11888280	NM_001364730	ZNF69	promoter_38646	2.06780009302992	5	0	TRUE		
chr19	11885781	11888280	NM_021915	ZNF69	promoter_38647	2.06780009302992	5	0	TRUE		
chr19	11885781	11888280	NM_001364731	ZNF69	promoter_38648	2.06780009302992	5	0	TRUE		
chr19	11885781	11888280	NM_001321163	ZNF69	promoter_38649	2.06780009302992	5	0	TRUE		
chr19	12090296	12092795	NM_001348165	ZNF788P	promoter_38669	1.96949328905967	10	0	TRUE		
chr19	12090296	12092795	NM_001348163	ZNF788P	promoter_38670	1.96949328905967	10	0	TRUE		
chr19	12090296	12092795	NM_001348164	ZNF788P	promoter_38671	1.96949328905967	10	0	TRUE		
chr19	12294400	12296899	NM_001353553	ZNF44	promoter_38681					3.74654999516493	TRUE
chr19	12294400	12296899	NM_001353552	ZNF44	promoter_38682					3.74654999516493	TRUE
chr19	12294113	12296612	NM_001353551	ZNF44	promoter_38683					3.74654999516493	TRUE
chr19	12294384	12296883	NM_001353549	ZNF44	promoter_38684					3.74654999516493	TRUE
chr19	12294384	12296883	NM_001164276	ZNF44	promoter_38685					3.74654999516493	TRUE
chr19	12294384	12296883	NM_016264	ZNF44	promoter_38686					3.74654999516493	TRUE
chr19	12294384	12296883	NM_001353550	ZNF44	promoter_38687					3.74654999516493	TRUE
chr1	7782290	7784789	NM_016831	PER3	promoter_387	2.71801427327546	8	0	TRUE		
chr19	12681381	12683880	NR_161468	DHPS	promoter_38706	2.49439050407979	8	0	TRUE		
chr19	12681381	12683880	NM_001369692	DHPS	promoter_38707	2.49439050407979	8	0	TRUE		
chr19	12681381	12683880	NM_001369691	DHPS	promoter_38708	2.49439050407979	8	0	TRUE		
chr19	12681381	12683880	NM_001369693	DHPS	promoter_38709	2.49439050407979	8	0	TRUE		
chr1	119140154	119142653	NM_015836	WARS2	promoter_3871	2.28202480515832	6	0	TRUE	4.36025552185153	TRUE
chr19	12681388	12683887	NM_013406	DHPS	promoter_38710	2.56174416076619	8	0	TRUE		
chr19	12681381	12683880	NM_001930	DHPS	promoter_38711	2.49439050407979	8	0	TRUE		
chr19	12680712	12683211	NM_001206974	DHPS	promoter_38712	2.30116636230029	8	0	TRUE		
chr19	12681388	12683887	NR_038192	DHPS	promoter_38713	2.56174416076619	8	0	TRUE		
chr19	12681381	12683880	NR_161469	DHPS	promoter_38714	2.49439050407979	8	0	TRUE		
chr19	12680871	12683370	NR_161467	DHPS	promoter_38715	2.3115786402811	8	0	TRUE		
chr19	12723433	12725932	NM_001382241	TNPO2	promoter_38718	1.88169491507176	6	0	TRUE		
chr19	12723433	12725932	NM_001382236	TNPO2	promoter_38719	1.88169491507176	6	0	TRUE		
chr1	119140154	119142653	NM_001378231	WARS2	promoter_3872	2.28202480515832	6	0	TRUE	4.36025552185153	TRUE
chr19	12723433	12725932	NM_001136195	TNPO2	promoter_38720	1.88169491507176	6	0	TRUE		
chr19	12723433	12725932	NM_001382237	TNPO2	promoter_38725	1.88169491507176	6	0	TRUE		
chr19	12723433	12725932	NM_001382238	TNPO2	promoter_38728	1.88169491507176	6	0	TRUE		
chr19	12723433	12725932	NR_167977	TNPO2	promoter_38729	1.88169491507176	6	0	TRUE		
chr1	119140154	119142653	NM_001378229	WARS2	promoter_3873	2.28202480515832	6	0.00351257171785353	TRUE	4.36025552185153	TRUE
chr19	12723433	12725932	NR_167975	TNPO2	promoter_38731	1.88169491507176	6	0	TRUE		
chr19	12723433	12725932	NR_167976	TNPO2	promoter_38732	1.88169491507176	6	0	TRUE		
chr19	12723433	12725932	NM_001382240	TNPO2	promoter_38734	1.88169491507176	6	0	TRUE		
chr19	12734185	12736684	NM_001329739	TRIR	promoter_38737	2.16450673081313	7	0	TRUE		
chr19	12734185	12736684	NR_138095	TRIR	promoter_38738	2.16450673081313	7	0	TRUE		
chr19	12734185	12736684	NM_001329738	TRIR	promoter_38739	2.16450673081313	7	0	TRUE		
chr1	119140154	119142653	NM_001378230	WARS2	promoter_3874					4.36025552185153	TRUE
chr19	12734185	12736684	NM_024038	TRIR	promoter_38740	2.16450673081313	7	0.00968425541813671	TRUE		
chr19	12735105	12737604	NM_001371489	GET3	promoter_38741	1.79743604547659	7	0	TRUE		
chr19	12735105	12737604	NM_001371488	GET3	promoter_38742	1.79743604547659	7	0	TRUE		
chr19	12775053	12777552	NM_001100176	HOOK2	promoter_38745	2.41315722638523	10	0	TRUE	5.32737904777018	TRUE
chr19	12775053	12777552	NM_013312	HOOK2	promoter_38746	2.41315722638523	10	0	TRUE	5.32737904777018	TRUE
chr19	12785127	12787626	NR_049864	MIR5684	promoter_38747	2.34593152510882	5	0	TRUE		
chr19	12801301	12803800	NM_005809	PRDX2	promoter_38749					4.46139146925619	TRUE
chr1	119140154	119142653	NM_001378228	WARS2	promoter_3875	2.28202480515832	6	0	TRUE	4.36025552185153	TRUE
chr1	119140173	119142672	NM_201263	WARS2	promoter_3876	2.28202480515832	6	0	TRUE	4.36025552185153	TRUE
chr19	12880950	12883449	NM_001375	DNASE2	promoter_38761	2.1054843522704	7	0.00667457613531605	TRUE	4.96710764949973	TRUE
chr19	12918794	12921293	NM_001105578	SYCE2	promoter_38767	2.12868018430256	7	0	TRUE		
chr19	12918319	12920818	NR_049880	MIR5695	promoter_38768	2.2201958391904	8	0	TRUE		
chr1	119140154	119142653	NM_001378227	WARS2	promoter_3877	2.28202480515832	6	0	TRUE	4.36025552185153	TRUE
chr19	12936608	12939107	NM_004343	CALR	promoter_38771	2.22428307819944	5	0	TRUE	3.83416121278593	TRUE
chr19	12938483	12940982	NR_106770	MIR6515	promoter_38772	2.82758233912608	7	0	TRUE	4.33525402802267	TRUE
chr19	12943813	12946312	NM_001270362	RAD23A	promoter_38773	2.41902064882114	9	0	TRUE	4.53229763143875	TRUE
chr19	12943813	12946312	NM_001270363	RAD23A	promoter_38774	2.41902064882114	9	0	TRUE	4.53229763143875	TRUE
chr19	12943813	12946312	NR_072976	RAD23A	promoter_38775	2.41902064882114	9	0	TRUE	4.53229763143875	TRUE
chr19	12943861	12946360	NM_005053	RAD23A	promoter_38776	2.41902064882114	9	0	TRUE	4.53229763143875	TRUE
chr19	12956724	12959223	NM_052850	GADD45GIP1	promoter_38777					3.91770784837481	TRUE
chr1	119140154	119142653	NM_001378226	WARS2	promoter_3878	2.28202480515832	6	0	TRUE	4.36025552185153	TRUE
chr19	13022578	13025077	NM_001378405	NFIX	promoter_38784					5.80279919279651	TRUE
chr19	13022578	13025077	NM_001365983	NFIX	promoter_38785					5.80279919279651	TRUE
chr19	13022580	13025079	NM_001271043	NFIX	promoter_38786					5.80279919279651	TRUE
chr19	13022778	13025277	NM_001365984	NFIX	promoter_38787					5.80279919279651	TRUE
chr19	13022778	13025277	NM_001365985	NFIX	promoter_38788					5.80279919279651	TRUE
chr19	13102359	13104858	NM_005583	LYL1	promoter_38789	1.95618246026523	8	0	TRUE	5.12253571128761	TRUE
chr1	7782290	7784789	NM_001377276	PER3	promoter_388	2.71801427327546	8	0	TRUE		
chr19	13148410	13150909	NM_004907	IER2	promoter_38801	1.98900593836919	9	0	TRUE		
chr19	13729751	13732250	NM_001320567	CCDC130	promoter_38807	2.45984229470067	9	0	TRUE	4.84443056660447	TRUE
chr19	13729751	13732250	NM_001320566	CCDC130	promoter_38808	2.45984229470067	9	0	TRUE	4.84443056660447	TRUE
chr19	13729751	13732250	NM_001320565	CCDC130	promoter_38809	2.45984229470067	9	0	TRUE	4.84443056660447	TRUE
chr19	13729751	13732250	NM_001320564	CCDC130	promoter_38810	2.45984229470067	9	0	TRUE	4.84443056660447	TRUE
chr19	13729751	13732250	NM_001320561	CCDC130	promoter_38811	2.45984229470067	9	0	TRUE	4.84443056660447	TRUE
chr19	13745894	13748393	NM_001320568	CCDC130	promoter_38812					4.54199064132009	TRUE
chr19	13745894	13748393	NM_001320569	CCDC130	promoter_38813					4.54199064132009	TRUE
chr19	13745894	13748393	NM_030818	CCDC130	promoter_38814					4.54199064132009	TRUE
chr19	13762521	13765020	NM_001329572	MRI1	promoter_38815	2.48760138775232	14	0	TRUE	4.38699980849653	TRUE
chr19	13762521	13765020	NM_001031727	MRI1	promoter_38816	2.48760138775232	14	0	TRUE	4.38699980849653	TRUE
chr19	13762521	13765020	NM_032285	MRI1	promoter_38817	2.48760138775232	14	0	TRUE	4.38699980849653	TRUE
chr19	13762521	13765020	NR_138051	MRI1	promoter_38818	2.48760138775232	14	0	TRUE	4.38699980849653	TRUE
chr19	13842419	13844918	NR_036515	LOC284454	promoter_38822	2.33624415113423	5	0	TRUE	5.31067213382334	TRUE
chr19	13835860	13838359	NR_029497	MIR24-2	promoter_38823	2.87801379286131	15	0	TRUE	4.64351197063729	TRUE
chr19	13835860	13838359	NR_029497	MIR24-2	promoter_38823	2.87801379286131	15	0	TRUE	4.64351197063729	TRUE
chr19	13835860	13838359	NR_029497	MIR24-2	promoter_38823	2.87801379286131	15	0	TRUE	4.64351197063729	TRUE
chr19	13836018	13838517	NR_029501	MIR27A	promoter_38824	2.92505654635561	15	0	TRUE	4.77281380363145	TRUE
chr19	13836018	13838517	NR_029501	MIR27A	promoter_38824	2.92505654635561	15	0	TRUE	4.77281380363145	TRUE
chr19	13836160	13838659	NR_029495	MIR23A	promoter_38825	3.0563986954694	16	0	TRUE	4.77281380363145	TRUE
chr19	13836160	13838659	NR_029495	MIR23A	promoter_38825	3.0563986954694	16	0	TRUE	4.77281380363145	TRUE
chr19	13860035	13862534	NR_146095	NANOS3	promoter_38826	2.50420200285723	12	0	TRUE	4.2505580127176	TRUE
chr19	13863202	13865701	NR_146097	NANOS3	promoter_38827	2.82934326371905	9	0	TRUE		
chr19	13863202	13865701	NR_146096	NANOS3	promoter_38828	2.82934326371905	9	0	TRUE		
chr19	13872698	13875197	NR_029613	MIR181C	promoter_38829	1.72049397793816	6	0	TRUE		
chr19	13905666	13908165	NM_001345848	C19orf57	promoter_38832	1.79696732368728	5	0	TRUE		
chr19	13905666	13908165	NM_001345843	C19orf57	promoter_38833	1.79696732368728	5	0	TRUE		
chr19	13905618	13908117	NM_024323	C19orf57	promoter_38834	1.89464343901256	6	0	TRUE		
chr19	13905618	13908117	NM_001345846	C19orf57	promoter_38835	1.89464343901256	6	0.00351257171785353	TRUE		
chr19	13905666	13908165	NM_001345844	C19orf57	promoter_38836	1.79696732368728	5	0.00351257171785353	TRUE		
chr19	13905618	13908117	NM_001345847	C19orf57	promoter_38837	1.89464343901256	6	0	TRUE		
chr1	119326251	119328750	NR_146623	LINC01780	promoter_3884	2.43722776346964	10	0	TRUE	4.08677177147928	TRUE
chr19	14029761	14032260	NM_004843	IL27RA	promoter_38847					4.20753889932773	TRUE
chr19	14057139	14059638	NM_001367327	PALM3	promoter_38848	2.0698882749141	7	0	TRUE	5.35291741048655	TRUE
chr19	14070785	14073284	NM_001291291	MISP3	promoter_38850	2.26604754818201	10	0	TRUE	5.10573259150438	TRUE
chr19	14071008	14073507	NR_111941	MISP3	promoter_38851					5.10573259150438	TRUE
chr19	14071360	14073859	NR_106715	MIR1199	promoter_38852					5.10573259150438	TRUE
chr19	14085284	14087783	NM_001277378	C19orf67	promoter_38853	2.13296411577872	8	0	TRUE		
chr19	14107891	14110390	NM_001304349	PRKACA	promoter_38855	2.29435798890136	9	0	TRUE		
chr19	14113692	14116191	NM_207518	PRKACA	promoter_38857	2.94547889199032	14	0	TRUE	5.41576538799095	TRUE
chr19	14379143	14381642	NM_001784	ADGRE5	promoter_38864	1.88307025320236	7	0	TRUE		
chr19	14379143	14381642	NM_001025160	ADGRE5	promoter_38865	1.88307025320236	7	0	TRUE		
chr19	14379443	14381942	NM_078481	ADGRE5	promoter_38866	2.0374093139534	7	0	TRUE		
chr19	14418842	14421341	NM_005804	DDX39A	promoter_38867	1.67090556870478	5	0	TRUE		
chr19	14418884	14421383	NR_046366	DDX39A	promoter_38868	1.65574276647287	5	0	TRUE		
chr19	14431305	14433804	NM_002741	PKN1	promoter_38869	2.65718065992657	7	0	TRUE	4.40206990812239	TRUE
chr19	14438276	14440775	NM_213560	PKN1	promoter_38870	2.74427068055817	8	0	TRUE	4.12681632258821	TRUE
chr19	14474855	14477354	NM_000955	PTGER1	promoter_38871	3.00570168352944	12	0	TRUE	4.8893566012272	TRUE
chr19	14474855	14477354	NM_000955	PTGER1	promoter_38871	3.00570168352944	12	0	TRUE	4.8893566012272	TRUE
chr19	14517363	14519862	NM_001300914	DNAJB1	promoter_38878	2.39880499191837	7	0.00351257171785353	TRUE	5.47345734163627	TRUE
chr19	14517898	14520397	NM_006145	DNAJB1	promoter_38879	2.12640270869814	7	0	TRUE	5.47345734163627	TRUE
chr19	14527542	14530041	NR_030369	MIR639	promoter_38880	2.64624132929689	7	0	TRUE		
chr19	14527559	14530058	NM_001321170	TECR	promoter_38881	2.64624132929689	7	0	TRUE		
chr19	14527566	14530065	NR_038103	TECR	promoter_38882	2.64624132929689	7	0	TRUE		
chr19	14527566	14530065	NR_038104	TECR	promoter_38883	2.64624132929689	7	0	TRUE		
chr19	14527593	14530092	NM_138501	TECR	promoter_38884	2.48341508092054	7	0	TRUE		
chr1	7782290	7784789	NM_001377275	PER3	promoter_389	2.71801427327546	8	0	TRUE		
chr19	15200496	15202995	NM_000435	NOTCH3	promoter_38926	2.67337839711067	8	0	TRUE	4.77161058106571	TRUE
chr19	15178851	15181350	NR_106853	MIR6795	promoter_38927	2.59651278798169	7	0	TRUE		
chr19	15231949	15234448	NM_024794	EPHX3	promoter_38928	2.52041176276787	7	0	TRUE		
chr19	15232548	15235047	NM_001142886	EPHX3	promoter_38929	2.84184671219468	10	0	TRUE		
chr19	15449457	15451956	NM_021241	WIZ	promoter_38940	3.16579290098351	14	0	TRUE	5.83063533405687	TRUE
chr19	15449457	15451956	NM_001371589	WIZ	promoter_38942	3.16579290098351	14	0	TRUE	5.83063533405687	TRUE
chr19	15447547	15450046	NR_031716	MIR1470	promoter_38943	2.62549197883067	10	0	TRUE	5.39563520261549	TRUE
chr19	16063686	16066185	NR_146442	LINC01855	promoter_38971	2.19210978653359	10	0	TRUE	3.96859606293306	TRUE
chr19	16063686	16066185	NR_146442	LINC01855	promoter_38971	2.19210978653359	10	0	TRUE	3.96859606293306	TRUE
chr19	16065537	16068036	NM_001145160	TPM4	promoter_38972	2.4996361333336	8	0	TRUE		
chr19	16065537	16068036	NM_001367836	TPM4	promoter_38973	2.4996361333336	8	0	TRUE		
chr19	16074494	16076993	NM_003290	TPM4	promoter_38974	2.23514394012804	11	0	TRUE		
chr19	16074494	16076993	NM_001367837	TPM4	promoter_38975	2.23514394012804	11	0	TRUE		
chr19	16109888	16112387	NM_005370	RAB8A	promoter_38977	2.21199215940409	10	0.00968425541813671	TRUE		
