chr	start	end	geneID	geneSymbol	symbol	width	NCmeanCnt	NCsig	NCunique	TCmeanCnt	TCsig	TCunique	LTmeanCnt	LTsig	LTunique
chr18	58863482	58986480	NM_001318727	ZNF532	genebody_48478	122998	2.23611512972338	TRUE	TRUE	1.65829085283167			1.7033243613134		
chr18	58863482	58986480	NR_148460	ZNF532	genebody_80093	122998	2.23611512972338	TRUE	TRUE	1.65829085283167			1.7033243613134		
chr18	58864090	58986480	NM_001318728	ZNF532	genebody_48477	122390	2.24341885874259	TRUE	TRUE	1.66123280505576			1.70523025786493		
chr18	58864358	58986480	NM_001353531	ZNF532	genebody_416	122122	2.24560009256504	TRUE	TRUE	1.66172513623598			1.70620899774032		
chr18	58864358	58986480	NM_001353535	ZNF532	genebody_40369	122122	2.24560009256504	TRUE	TRUE	1.66172513623598			1.70620899774032		
chr18	58864876	58986480	NM_001353534	ZNF532	genebody_414	121604	2.24588725623361	TRUE	TRUE	1.65906893551951			1.7075515516505		
chr18	58864876	58986480	NM_001353532	ZNF532	genebody_415	121604	2.24588725623361	TRUE	TRUE	1.65906893551951			1.7075515516505		
chr18	58864876	58986480	NM_001353537	ZNF532	genebody_549	121604	2.24588725623361	TRUE	TRUE	1.65906893551951			1.7075515516505		
chr18	58864876	58986480	NM_001353529	ZNF532	genebody_21484	121604	2.24588725623361	TRUE	TRUE	1.65906893551951			1.7075515516505		
chr18	58864876	58986480	NM_001353528	ZNF532	genebody_21485	121604	2.24588725623361	TRUE	TRUE	1.65906893551951			1.7075515516505		
chr18	58864876	58986480	NM_001353527	ZNF532	genebody_21486	121604	2.24588725623361	TRUE	TRUE	1.65906893551951			1.7075515516505		
chr18	58864876	58986480	NM_001353538	ZNF532	genebody_31776	121604	2.24588725623361	TRUE	TRUE	1.65906893551951			1.7075515516505		
chr18	58864876	58986480	NM_001353536	ZNF532	genebody_31777	121604	2.24588725623361	TRUE	TRUE	1.65906893551951			1.7075515516505		
chr18	58864876	58986480	NM_001375913	ZNF532	genebody_81451	121604	2.24588725623361	TRUE	TRUE	1.65906893551951			1.7075515516505		
chr18	58864876	58986480	NM_001375912	ZNF532	genebody_81453	121604	2.24588725623361	TRUE	TRUE	1.65906893551951			1.7075515516505		
chr18	63123345	63319769	NM_000633	BCL2	genebody_45008	196424	2.30041435841555	TRUE	TRUE	1.65917449382139			1.62068625639503		
chr18	74250845	74291963	NM_001190807	CYB5A	genebody_8516	41118	2.19532533289129	TRUE	TRUE	1.60153132358009			1.7556428016862		
chr18	74250845	74291963	NM_001914	CYB5A	genebody_66771	41118	2.19532533289129	TRUE	TRUE	1.60153132358009			1.7556428016862		
chr18	75210796	75289944	NM_001308210	TSHZ1	genebody_7477	79148	2.72474319095701	TRUE	TRUE	1.7112705266337			2.00779565790203	TRUE	
chr18	75210796	75289944	NM_005786	TSHZ1	genebody_40888	79148	2.72474319095701	TRUE	TRUE	1.7112705266337			2.00779565790203	TRUE	
chr18	76357681	76495242	NM_014643	ZNF516	genebody_30344	137561	2.81162421644241	TRUE	TRUE	1.81713663389093			2.05222824167355	TRUE	
chr18	76978832	77132783	NM_001025101	MBP	genebody_9885	153951	2.22779324712704	TRUE	TRUE	1.67584364865955			1.97815855842915		
chr18	77012792	77132783	NM_001025100	MBP	genebody_31091	119991	2.33801022292663	TRUE	TRUE	1.76428992734664			2.08210711166559	TRUE	
chr18	79395929	79529323	NM_001278670	NFATC1	genebody_1359	133394	2.823955637145	TRUE	TRUE	1.48652634124348			1.48491561157023		
chr18	79395929	79529323	NM_006162	NFATC1	genebody_27512	133394	2.823955637145	TRUE	TRUE	1.48652634124348			1.48491561157023		
chr18	79395929	79529323	NM_172388	NFATC1	genebody_82905	133394	2.823955637145	TRUE	TRUE	1.48652634124348			1.48491561157023		
chr18	79395929	79470015	NM_172390	NFATC1	genebody_82919	74086	3.03689690179782	TRUE	TRUE	1.61039111871153			1.62902489722134		
chr18	79400273	79529323	NM_001278673	NFATC1	genebody_42299	129050	2.80045765264304	TRUE	TRUE	1.47561419340184			1.47032663666001		
chr18	79400298	79529323	NM_001278672	NFATC1	genebody_350	129025	2.80045765264304	TRUE	TRUE	1.47561419340184			1.47032663666001		
chr18	79400298	79529323	NM_172387	NFATC1	genebody_82893	129025	2.80045765264304	TRUE	TRUE	1.47561419340184			1.47032663666001		
chr18	79400298	79529323	NM_172389	NFATC1	genebody_82920	129025	2.80045765264304	TRUE	TRUE	1.47561419340184			1.47032663666001		
chr18	79400298	79470015	NM_001278675	NFATC1	genebody_42298	69717	3.00429339322232	TRUE	TRUE	1.59691250354267			1.60957464677797		
chr18	79902419	79951653	NM_025078	SLC66A2	genebody_15664	49234	2.18356487495497	TRUE	TRUE	1.52098613738166			1.78976301422697		
chr18	79902419	79951653	NM_001146345	SLC66A2	genebody_19488	49234	2.18356487495497	TRUE	TRUE	1.52098613738166			1.78976301422697		
chr19	463360	491624	NM_001385599	ODF3L2	genebody_88563	28264	2.11643608383572	TRUE	TRUE	1.5328541174552			1.66029505974137		
chr19	463360	474983	NM_001385597	ODF3L2	genebody_88560	11623	2.39578349869643	TRUE	TRUE	1.68389066959214			1.70191411243753		
chr19	463360	472631	NM_001385600	ODF3L2	genebody_88559	9271	2.63437311649458	TRUE	TRUE	1.87526193705816			1.84599162078639		
chr19	507496	519654	NM_033513	TPGS1	genebody_76820	12158	2.28592995543793	TRUE	TRUE	1.55028347463179			1.45421835887827		
chr19	572595	583493	NM_001728	BSG	genebody_46877	10898	2.56030716718153	TRUE	TRUE	1.78578952751291			1.79175344068857		
chr19	572595	583493	NM_001322243	BSG	genebody_76221	10898	2.56030716718153	TRUE	TRUE	1.78578952751291			1.79175344068857		
chr19	647525	663214	NM_001366018	RNF126	genebody_74452	15689	2.85516834135862	TRUE	TRUE	1.95186156619129			1.77394091998988		
chr19	647525	663214	NM_194460	RNF126	genebody_84880	15689	2.85516834135862	TRUE	TRUE	1.95186156619129			1.77394091998988		
chr19	708934	748329	NM_001040134	PALM	genebody_20854	39395	2.56694852527592	TRUE	TRUE	1.59879885831019			1.48121038544178		
chr19	708934	748329	NM_002579	PALM	genebody_44466	39395	2.56694852527592	TRUE	TRUE	1.59879885831019			1.48121038544178		
chr19	797451	812312	NM_002819	PTBP1	genebody_38771	14861	3.34686350403773	TRUE	TRUE	2.56220101936446	TRUE		2.42051284198162	TRUE	
chr19	797451	812312	NM_031990	PTBP1	genebody_50394	14861	3.34686350403773	TRUE	TRUE	2.56220101936446	TRUE		2.42051284198162	TRUE	
chr19	797451	812312	NM_031991	PTBP1	genebody_77648	14861	3.34686350403773	TRUE	TRUE	2.56220101936446	TRUE		2.42051284198162	TRUE	
chr19	812487	821952	NM_024888	PLPPR3	genebody_13521	9465	2.30209345224791	TRUE	TRUE	1.69225975439667			1.84660880567923		
chr19	859663	863641	NM_001928	CFD	genebody_65479	3978	1.87608202690655	TRUE	TRUE	1.26614725321759			1.07268738188801		
chr19	867962	893187	NM_005481	MED16	genebody_2989	25225	2.50912257333919	TRUE	TRUE	1.53419794062837			1.43986216626127		
chr19	926034	975937	NM_005224	ARID3A	genebody_49326	49903	2.67753185853787	TRUE	TRUE	2.18262542376021			1.88081214123941	TRUE	
chr19	982927	994557	NM_001372085	WDR18	genebody_83985	11630	2.07771923611883	TRUE	TRUE	1.233894778293			1.41571380550586		
chr19	1026607	1039065	NM_201277	CNN2	genebody_78174	12458	2.93446858372956	TRUE	TRUE	2.37625600895341	TRUE		2.18008256215759	TRUE	
chr19	1040106	1065571	NM_019112	ABCA7	genebody_51820	25465	1.90330086899499	TRUE	TRUE	1.42287189528893			1.33799477736549		
chr19	1065958	1087831	NM_001258328	ARHGAP45	genebody_3002	21873	2.40810955546463	TRUE	TRUE	1.78706947163415			1.75523009968902		
chr19	1067165	1087831	NM_012292	ARHGAP45	genebody_56891	20666	2.47480583252657	TRUE	TRUE	1.81810230379976			1.81327944317894		
chr19	1067497	1087831	NM_001321232	ARHGAP45	genebody_15088	20334	2.51167025463645	TRUE	TRUE	1.83340894127934			1.83146103392375		
chr19	1076633	1087831	NM_001282334	ARHGAP45	genebody_39673	11198	2.76245878359552	TRUE	TRUE	1.93198910848954			2.00395500517168		
chr19	1107637	1174268	NM_014963	SBNO2	genebody_43929	66631	2.14679152861652	TRUE	TRUE	1.63187415259085			1.53092608251244		
chr19	1107637	1132221	NM_001100122	SBNO2	genebody_45946	24584	2.01372436663555	TRUE	TRUE	1.56929884144404			1.47334354520148		
chr19	1205777	1228431	NM_000455	STK11	genebody_15873	22654	2.82886101437471	TRUE	TRUE	1.97137204229235			1.80229813958168	TRUE	
chr19	1228286	1238005	NM_152769	CBARP	genebody_48751	9719	2.54130272507601	TRUE	TRUE	1.44311179569944			1.321246193956		
chr19	1248552	1259143	NM_177401	MIDN	genebody_81994	10591	2.57327886024225	TRUE	TRUE	2.11342736566258			1.85394190293286		
chr19	1269331	1274880	NR_023313	CIRBP	genebody_63463	5549	3.89443518829989	TRUE	TRUE	3.00181097331631	TRUE		3.10073730183251	TRUE	
chr19	1269331	1274809	NM_001300815	CIRBP	genebody_50997	5478	3.91339146701756	TRUE	TRUE	3.02252718304062	TRUE		3.14226147464151	TRUE	
chr19	1354958	1378429	NM_001369794	PWWP3A	genebody_20232	23471	2.69210514061221	TRUE	TRUE	1.73875720072387			2.02714943829474	TRUE	
chr19	1354958	1378429	NM_001369789	PWWP3A	genebody_29666	23471	2.69210514061221	TRUE	TRUE	1.73875720072387			2.02714943829474		
chr19	1354958	1378429	NM_001369790	PWWP3A	genebody_29667	23471	2.69210514061221	TRUE	TRUE	1.73875720072387			2.02714943829474	TRUE	
chr19	1354958	1378429	NM_032853	PWWP3A	genebody_41063	23471	2.69210514061221	TRUE	TRUE	1.73875720072387			2.02714943829474	TRUE	
chr19	1354958	1378429	NM_001382408	PWWP3A	genebody_54139	23471	2.69210514061221	TRUE	TRUE	1.73875720072387			2.02714943829474	TRUE	
chr19	1354958	1378429	NR_168278	PWWP3A	genebody_59650	23471	2.69210514061221	TRUE	TRUE	1.73875720072387			2.02714943829474	TRUE	
chr19	1354958	1378429	NM_001382409	PWWP3A	genebody_76719	23471	2.69210514061221	TRUE	TRUE	1.73875720072387			2.02714943829474	TRUE	
chr19	1354958	1376952	NM_001382410	PWWP3A	genebody_40586	21994	2.65785248329746	TRUE	TRUE	1.75027192784158			2.04502303703576	TRUE	
chr19	1354958	1376952	NR_168276	PWWP3A	genebody_63174	21994	2.65785248329746	TRUE	TRUE	1.75027192784158			2.04502303703576	TRUE	
chr19	1354958	1371536	NR_168275	PWWP3A	genebody_63286	16578	2.60741459079095	TRUE	TRUE	1.72497091810082			2.00461266200232	TRUE	
chr19	1354958	1359927	NM_001369797	PWWP3A	genebody_2572	4969	2.24456209263747	TRUE	TRUE	1.607192469456			1.73041181153217		
chr19	1354958	1359927	NM_001369796	PWWP3A	genebody_2574	4969	2.24456209263747	TRUE	TRUE	1.607192469456			1.73041181153217		
chr19	1354958	1359927	NM_001369795	PWWP3A	genebody_18110	4969	2.24456209263747	TRUE	TRUE	1.607192469456			1.73041181153217		
chr19	1354958	1359927	NR_163148	PWWP3A	genebody_85363	4969	2.24456209263747	TRUE	TRUE	1.607192469456			1.73041181153217		
chr19	1357418	1378429	NM_001369792	PWWP3A	genebody_58241	21011	2.80958397066103	TRUE	TRUE	1.78418720784345			2.10604947436963	TRUE	
chr19	1357418	1359927	NR_163149	PWWP3A	genebody_85362	2509	2.8102208782052	TRUE	TRUE	1.8610558309983			2.11356103271973		
chr19	1383906	1395584	NM_024407	NDUFS7	genebody_5313	11678	2.19820750202615	TRUE	TRUE	1.22513501770767			1.44098011166411		
chr19	1383906	1395584	NM_001363602	NDUFS7	genebody_35515	11678	2.19820750202615	TRUE	TRUE	1.22513501770767			1.44098011166411		
chr19	1407585	1435683	NM_001352034	DAZAP1	genebody_413	28098	3.18789413345272	TRUE	TRUE	2.20355771226997	TRUE		2.25945448516216	TRUE	
chr19	1407585	1435683	NM_001352035	DAZAP1	genebody_5612	28098	3.18789413345272	TRUE	TRUE	2.20355771226997	TRUE		2.25945448516216	TRUE	
chr19	1407585	1435683	NM_001352033	DAZAP1	genebody_11095	28098	3.18789413345272	TRUE	TRUE	2.20355771226997	TRUE		2.25945448516216	TRUE	
chr19	1407585	1435683	NM_018959	DAZAP1	genebody_66614	28098	3.18789413345272	TRUE	TRUE	2.20355771226997	TRUE		2.25945448516216	TRUE	
chr19	1505021	1513019	NM_213604	ADAMTSL5	genebody_66699	7998	2.47258189998076	TRUE	TRUE	1.40244571322624			1.43151717369634		
chr19	1573595	1592865	NM_001281454	MBD3	genebody_46314	19270	2.18114437007071	TRUE	TRUE	1.43175213107768			1.58858964344933		
chr19	1573595	1592865	NM_001281453	MBD3	genebody_54203	19270	2.18114437007071	TRUE	TRUE	1.43175213107768			1.58858964344933		
chr19	1597168	1605462	NM_006830	UQCR11	genebody_42452	8294	2.65880662558281	TRUE	TRUE	1.97191830984294	TRUE		2.06201989145834	TRUE	
chr19	1609291	1652615	NM_001351778	TCF3	genebody_5999	43324	2.44452327189583	TRUE	TRUE	1.56981322842374			1.38103982400222		
chr19	1609291	1652615	NM_001351779	TCF3	genebody_6186	43324	2.44452327189583	TRUE	TRUE	1.56981322842374			1.38103982400222		
chr19	1609291	1652615	NM_003200	TCF3	genebody_71935	43324	2.44452327189583	TRUE	TRUE	1.56981322842374			1.38103982400222		
chr19	1815247	1848483	NM_020695	REXO1	genebody_1574	33236	2.45492183441288	TRUE	TRUE	1.44934533943076			1.61261814357371		
chr19	1852398	1863579	NM_031918	KLF16	genebody_61657	11181	2.27294139305722	TRUE	TRUE	1.5696388887701			1.56217560626413		
chr19	1876809	1885496	NM_031213	ABHD17A	genebody_72359	8687	2.42648582612422	TRUE	TRUE	1.51753571582195			1.36457328402939		
chr19	1876809	1885496	NM_001130111	ABHD17A	genebody_74940	8687	2.42648582612422	TRUE	TRUE	1.51753571582195			1.36457328402939		
chr19	1905398	1926013	NM_001329540	SCAMP4	genebody_3665	20615	2.55845315491443	TRUE	TRUE	1.63368933339144			1.64480326052319		
chr19	1905398	1926013	NM_001329539	SCAMP4	genebody_28245	20615	2.55845315491443	TRUE	TRUE	1.63368933339144			1.64480326052319		
chr19	1905398	1926013	NM_079834	SCAMP4	genebody_67872	20615	2.55845315491443	TRUE	TRUE	1.63368933339144			1.64480326052319		
chr19	1905398	1913447	NM_001329533	ADAT3	genebody_54527	8049	3.08396752125688	TRUE	TRUE	2.15743386392111			1.9527801882389		
chr19	1905398	1913447	NM_138422	ADAT3	genebody_81163	8049	3.08396752125688	TRUE	TRUE	2.15743386392111			1.9527801882389		
chr19	1941171	1981337	NM_001319	CSNK1G2	genebody_54290	40166	2.71915735492832	TRUE	TRUE	1.84120938770354			1.71501558186383		
chr19	1985447	2015714	NM_017797	BTBD2	genebody_60640	30267	2.7217771522015	TRUE	TRUE	1.77616248315001			1.80290313281597		
chr19	2037470	2051244	NM_017572	MKNK2	genebody_30160	13774	3.09227098617938	TRUE	TRUE	1.87768381886356			1.72206841347243		
chr19	2037470	2051244	NM_199054	MKNK2	genebody_51306	13774	3.09227098617938	TRUE	TRUE	1.87768381886356			1.72206841347243		
chr19	2071035	2096326	NM_130807	MOB3A	genebody_31334	25291	3.11089885968584	TRUE	TRUE	1.97943735698735			2.1110937059337	TRUE	
chr19	2096914	2099590	NM_001363588	IZUMO4	genebody_44349	2676	2.12983649159643	TRUE	TRUE	1.11083947817637			1.38607883340526		
chr19	2100987	2151566	NM_003938	AP3D1	genebody_18410	50579	2.5846921414853	TRUE	TRUE	1.68584460135723			1.91925979638802		
chr19	2100987	2151566	NM_001261826	AP3D1	genebody_69533	50579	2.5846921414853	TRUE	TRUE	1.68584460135723			1.91925979638802		
chr19	2100987	2151566	NM_001374799	AP3D1	genebody_70823	50579	2.5846921414853	TRUE	TRUE	1.68584460135723			1.91925979638802		
chr19	2163932	2232578	NM_032482	DOT1L	genebody_75480	68646	2.74842675836583	TRUE	TRUE	1.76895045143781			1.85473243401658		
chr19	2236823	2248655	NM_007165	SF3A2	genebody_31493	11832	2.66656166854578	TRUE	TRUE	1.90518119922515			1.91918495775837		
chr19	2274630	2282175	NM_198532	PEAK3	genebody_16008	7545	2.57402667772509	TRUE	TRUE	1.77773804484987			1.99306435342821		
chr19	2511218	2702694	NM_052847	GNG7	genebody_29137	191476	2.30113017358845	TRUE	TRUE	1.60512974965085			1.69255346514634		
chr19	2754714	2783273	NM_003021	SGTA	genebody_27325	28559	2.45072709151317	TRUE	TRUE	1.60600817306652			1.59750175172531		
chr19	2997637	3047635	NM_001144761	TLE2	genebody_22604	49998	2.08909761165128	TRUE	TRUE	1.4446062536027			1.69492809142608		
chr19	3002812	3064714	NR_031672	MIR1268A	genebody_30958	61902	2.35554212209733	TRUE	TRUE	1.63221963243155			1.82510426448015		
chr19	3052909	3062966	NM_198969	TLE5	genebody_56362	10057	3.20697451850042	TRUE	TRUE	2.27585782525585	TRUE		2.27456686737786	TRUE	
chr19	3052909	3062495	NM_001130	TLE5	genebody_25853	9586	3.20697451850042	TRUE	TRUE	2.27585782525585	TRUE		2.27456686737786	TRUE	
chr19	3052909	3062495	NM_198970	TLE5	genebody_56361	9586	3.20697451850042	TRUE	TRUE	2.27585782525585	TRUE		2.27456686737786	TRUE	
chr19	3094361	3123998	NM_002067	GNA11	genebody_37601	29637	3.01645615754305	TRUE	TRUE	1.78187951809563			1.67860244908004		
chr19	3359629	3469217	NM_001245005	NFIC	genebody_21672	109588	2.86837929824576	TRUE	TRUE	1.84242321711222			2.13910786441341	TRUE	
chr19	3359629	3469217	NM_205843	NFIC	genebody_84969	109588	2.86837929824576	TRUE	TRUE	1.84242321711222			2.13910786441341	TRUE	
chr19	3366582	3469217	NM_005597	NFIC	genebody_30999	102635	2.89851987794152	TRUE	TRUE	1.85297751207649			2.14530091128487	TRUE	
chr19	3366582	3469217	NM_001245004	NFIC	genebody_33722	102635	2.89851987794152	TRUE	TRUE	1.85297751207649			2.14530091128487	TRUE	
chr19	3366582	3469217	NM_001245002	NFIC	genebody_33723	102635	2.89851987794152	TRUE	TRUE	1.85297751207649			2.14530091128487	TRUE	
chr19	3506310	3538334	NM_016263	FZR1	genebody_49179	32024	2.7251637446289	TRUE	TRUE	1.67730464451619			1.88512107767767		
chr19	3544198	3557584	NM_001287529	MFSD12	genebody_4008	13386	3.02694928848553	TRUE	TRUE	1.98161118385389			2.21842839961212	TRUE	
chr19	3572943	3579083	NM_006339	HMG20B	genebody_58931	6140	3.00591195925503	TRUE	TRUE	1.92690424098416			2.04464560491215	TRUE	
chr19	3585477	3593541	NM_133261	GIPC3	genebody_81109	8064	2.07250653417099	TRUE	TRUE	1.35911270050073			1.48642064821973		
chr19	3607246	3613930	NR_038865	CACTIN-AS1	genebody_30979	6684	2.98518502912929	TRUE	TRUE	1.59631259428431			1.60282365145758		
chr19	3610644	3626815	NM_021231	CACTIN	genebody_77126	16171	2.63911488178131	TRUE	TRUE	1.4553458163959			1.51996885246196		
chr19	3610644	3626790	NM_001080543	CACTIN	genebody_53714	16146	2.63911488178131	TRUE	TRUE	1.4553458163959			1.51996885246196		
chr19	3630182	3700468	NM_012398	PIP5K1C	genebody_7267	70286	2.76818095391102	TRUE	TRUE	1.52042233795679			1.53665217934855		
chr19	3630182	3700468	NM_001195733	PIP5K1C	genebody_24430	70286	2.76818095391102	TRUE	TRUE	1.52042233795679			1.53665217934855		
chr19	3636600	3700468	NM_001300849	PIP5K1C	genebody_66560	63868	2.7485385684324	TRUE	TRUE	1.54271500710465			1.55574981442763		
chr19	3769090	3772228	NM_001319074	RAX2	genebody_28097	3138	2.49889901588113	TRUE	TRUE	1.22475326101473			1.52894673982319		
chr19	3769090	3772228	NM_032753	RAX2	genebody_75867	3138	2.49889901588113	TRUE	TRUE	1.22475326101473			1.52894673982319		
chr19	3933470	3942416	NM_001375468	NMRK2	genebody_64892	8946	1.96042930345513	TRUE	TRUE	1.34280453451495			1.18125875058845		
chr19	3958452	3971099	NM_001348	DAPK3	genebody_64378	12647	2.56103252710536	TRUE	TRUE	1.61463912088971			1.586074775076		
chr19	4007735	4039386	NM_015897	PIAS4	genebody_68821	31651	2.69237281684489	TRUE	TRUE	1.61897867127021			1.73944395898372		
chr19	4043302	4066899	NM_015898	ZBTB7A	genebody_68819	23597	3.23794611525522	TRUE	TRUE	2.55029506419858			2.2266244610554		
chr19	4043302	4065529	NM_001317990	ZBTB7A	genebody_12118	22227	3.47615678782762	TRUE	TRUE	2.66968644332776			2.340254618226		
chr19	4090321	4124122	NM_030662	MAP2K2	genebody_15527	33801	2.6310283820497	TRUE	TRUE	1.75441744892476			1.75572255869362		
chr19	4360369	4400547	NM_003025	SH3GL1	genebody_2303	40178	2.98373640156931	TRUE	TRUE	2.02497548651762			2.24041982035715	TRUE	
chr19	4360369	4400547	NM_001199944	SH3GL1	genebody_38434	40178	2.98373640156931	TRUE	TRUE	2.02497548651762			2.24041982035715		
chr19	4360369	4400547	NM_001199943	SH3GL1	genebody_38435	40178	2.98373640156931	TRUE	TRUE	2.02497548651762			2.24041982035715	TRUE	
chr19	4639515	4655568	NM_152362	TNFAIP8L1	genebody_42630	16053	2.70460033931319	TRUE	TRUE	1.70099854448888			1.92788796488573	TRUE	
chr19	4675226	4723842	NM_001384623	DPP9	genebody_9892	48616	2.53866986909049	TRUE	TRUE	1.68159321862996			1.89698998939966		
chr19	4675226	4723842	NM_001384629	DPP9	genebody_11787	48616	2.53866986909049	TRUE	TRUE	1.68159321862996			1.89698998939966		
chr19	4675226	4723842	NR_169286	DPP9	genebody_12645	48616	2.53866986909049	TRUE	TRUE	1.68159321862996			1.89698998939966		
chr19	4675226	4723842	NM_001384618	DPP9	genebody_13079	48616	2.53866986909049	TRUE	TRUE	1.68159321862996			1.89698998939966		
chr19	4675226	4723842	NM_001384619	DPP9	genebody_13080	48616	2.53866986909049	TRUE	TRUE	1.68159321862996			1.89698998939966		
chr19	4675226	4723842	NM_139159	DPP9	genebody_17029	48616	2.53866986909049	TRUE	TRUE	1.68159321862996			1.89698998939966		
