chr	start	end	geneID	geneSymbol	symbol	LTMeanCnt	LTCountValid	LTadjPval	enrichSig	SigPeakValue	ovSig
chr1	213051232	213274774	NR_146207	RPS6KC1	genebody_5713					3.6933918771544	TRUE
chr1	213051232	213274774	NR_146208	RPS6KC1	genebody_5714					3.6933918771544	TRUE
chr4	41360806	41700044	NM_001330788	LIMCH1	genebody_57145					4.03582819345145	TRUE
chr11	47465936	47523831	NM_001172639	CELF1	genebody_57148					4.04766175014883	TRUE
chr1	213051232	213274774	NR_146209	RPS6KC1	genebody_5715					3.6933918771544	TRUE
chr15	83016428	83067252	NM_001011885	BTBD1	genebody_57157					4.84450168604445	TRUE
chr1	213051232	213274774	NR_146210	RPS6KC1	genebody_5716					3.6933918771544	TRUE
chr19	19405674	19508932	NM_001384533	GATAD2A	genebody_57204					4.25569882208604	TRUE
chr19	19405674	19508932	NM_001384536	GATAD2A	genebody_57205					4.25569882208604	TRUE
chr7	816642	874934	NM_001367675	SUN1	genebody_57207	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr7	816642	874934	NM_001367674	SUN1	genebody_57208					4.19894663256122	TRUE
chr15	90191920	90229679	NM_001324031	SEMA4B	genebody_57212	1.95194914965221	81	0	TRUE		
chr19	14619116	14674844	NM_001289159	ADGRE3	genebody_5725					6.39588932550321	TRUE
chr6	150599884	150843665	NM_001329805	PLEKHG1	genebody_57256					3.81287471173315	TRUE
chr6	150599884	150843665	NM_001329805	PLEKHG1	genebody_57256					3.81287471173315	TRUE
chr6	150599884	150843665	NM_001329805	PLEKHG1	genebody_57256					3.81287471173315	TRUE
chr4	2843843	2930062	NM_001354756	ADD1	genebody_57259					4.40787081196455	TRUE
chr12	57253763	57431043	NM_001351217	R3HDM2	genebody_57263					3.52339206928242	TRUE
chr12	57253763	57431043	NM_001351217	R3HDM2	genebody_57263					3.52339206928242	TRUE
chr15	83107644	83137406	NM_001353881	TM6SF1	genebody_57267					4.54361720679881	TRUE
chr15	83107644	83137406	NM_001353884	TM6SF1	genebody_57268					4.54361720679881	TRUE
chr11	46396413	46594023	NM_001300731	AMBRA1	genebody_5727					3.7843930341756	TRUE
chr5	38937920	39074399	NM_152756	RICTOR	genebody_57290					4.66614329883242	TRUE
chr3	152243631	152465780	NM_001376819	MBNL1	genebody_57300					4.13766296671431	TRUE
chr3	152243631	152465780	NM_001376819	MBNL1	genebody_57300					4.13766296671431	TRUE
chr3	152268928	152465780	NM_001376820	MBNL1	genebody_57301					4.13766296671431	TRUE
chr3	152268928	152465780	NM_001376820	MBNL1	genebody_57301					4.13766296671431	TRUE
chr3	188153897	188890671	NM_001375459	LPP	genebody_57316					4.33813793058016	TRUE
chr3	188153897	188890671	NM_001375459	LPP	genebody_57316					4.33813793058016	TRUE
chr3	188153897	188890671	NM_001375459	LPP	genebody_57316					4.33813793058016	TRUE
chr3	188153897	188890671	NM_001375459	LPP	genebody_57316					4.33813793058016	TRUE
chr3	188153897	188890671	NM_001375459	LPP	genebody_57316					4.33813793058016	TRUE
chr3	188153897	188890671	NM_001375459	LPP	genebody_57316					4.33813793058016	TRUE
chr3	188153897	188890671	NM_001375459	LPP	genebody_57316					4.33813793058016	TRUE
chr3	188153897	188890671	NM_001375459	LPP	genebody_57316					4.33813793058016	TRUE
chr3	188153897	188890671	NM_001375459	LPP	genebody_57316					4.33813793058016	TRUE
chr3	188153897	188890671	NM_001375459	LPP	genebody_57316					4.33813793058016	TRUE
chr7	816642	874934	NM_001367676	SUN1	genebody_57326	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr6	154733415	154834221	NM_014892	SCAF8	genebody_57343					3.53026669434811	TRUE
chr5_GL339449v2_alt	343105	375489	NM_001364572	GTF2H2	genebody_5735					4.11810065871355	TRUE
chr12	95217806	95302799	NM_001352113	VEZT	genebody_57370					3.71570964243326	TRUE
chr6	143060841	143190602	NM_001286589	AIG1	genebody_57375					4.03894036705846	TRUE
chr1	213051232	213274774	NM_001349652	RPS6KC1	genebody_57391					3.6933918771544	TRUE
chr5	126423408	126494356	NM_001349542	GRAMD2B	genebody_57410					2.85417146608316	TRUE
chr7	816642	874934	NM_001367683	SUN1	genebody_57425	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr19	11145493	11155812	NM_001317031	SPC24	genebody_57431	1.87299345481973	23	0	TRUE		
chr13	41566834	41961109	NM_015058	VWA8	genebody_57433					3.75432237239745	TRUE
chr6	151364114	151391559	NM_020861	ZBTB2	genebody_57459					5.18169994958143	TRUE
chr4	76435228	76783252	NM_020859	SHROOM3	genebody_57460					2.94083719702929	TRUE
chr4	26860840	27025381	NM_020860	STIM2	genebody_57461					3.82392420643693	TRUE
chr15	40894449	40903975	NM_020857	VPS18	genebody_57467	1.85147853969437	22	0	TRUE		
chr19	31274944	31349436	NM_020856	TSHZ3	genebody_57469					4.78706387452501	TRUE
chr18	55222184	55588192	NM_001083962	TCF4	genebody_57471					3.10911654966082	TRUE
chr10	63167225	63269243	NM_001322254	JMJD1C	genebody_57497					4.0029612357843	TRUE
chr10	63167225	63269243	NM_001322254	JMJD1C	genebody_57497					4.0029612357843	TRUE
chr10	63167225	63269243	NM_001322254	JMJD1C	genebody_57497					4.0029612357843	TRUE
chr8	129839592	129939811	NM_001353267	CYRIB	genebody_57508					3.45548488861159	TRUE
chr4	705831	770980	NM_006315	PCGF3	genebody_57524					6.28118166237631	TRUE
chr2	177212693	177223959	NM_194247	HNRNPA3	genebody_57535	2.08724919093887	33	0	TRUE		
chr22	49773277	49824331	NM_001349941	BRD1	genebody_57581	2.06650014416261	103	0	TRUE		
chr22	49773277	49824331	NM_001349940	BRD1	genebody_57583	2.06650014416261	103	0	TRUE		
chr7	816642	874934	NM_001367646	SUN1	genebody_57602	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr2	101697706	101894690	NR_169281	MAP4K4	genebody_57605					4.55322988728613	TRUE
chr2	101697706	101894690	NR_169281	MAP4K4	genebody_57605					4.55322988728613	TRUE
chr2	101697706	101894690	NR_169281	MAP4K4	genebody_57605					4.55322988728613	TRUE
chr10	131901007	131959834	NM_001291310	PPP2R2D	genebody_57607	1.98905028125871	127	0	TRUE		
chr11	3854603	4093208	NM_001382578	STIM1	genebody_57625					4.27568759282893	TRUE
chr6	167826910	167972023	NM_001366321	AFDN	genebody_57626					4.07457486981544	TRUE
chr6	167826910	167972023	NM_001366321	AFDN	genebody_57626					4.07457486981544	TRUE
chr7	1815794	2232945	NM_001304524	MAD1L1	genebody_57638					5.57311143198095	TRUE
chr1	203795622	203854124	NM_001376349	ZC3H11A	genebody_57651					4.02863968963368	TRUE
chr12	104064530	104106524	NM_013320	HCFC2	genebody_57663					4.27755935390658	TRUE
chr6	111483471	111602294	NR_034108	TRAF3IP2-AS1	genebody_57669					4.36502688579117	TRUE
chr6	111483471	111602294	NR_034109	TRAF3IP2-AS1	genebody_57670					4.36502688579117	TRUE
chr17	67070443	67245196	NM_014877	HELZ	genebody_57683					3.88799842438836	TRUE
chr15	56918643	57289853	NM_001322156	TCF12	genebody_57721					4.12753694400636	TRUE
chr6	53294089	53349179	NM_001242831	ELOVL5	genebody_57731					3.96356829309368	TRUE
chr10	73998115	74120168	NM_014000	VCL	genebody_57735					3.61038311863495	TRUE
chr5	58969040	60488065	NM_001349241	PDE4D	genebody_57739					4.48106486891181	TRUE
chr10	29457347	29735924	NM_001323600	SVIL	genebody_5774					4.3336944259606	TRUE
chr10	29457347	29735924	NM_001323600	SVIL	genebody_5774					4.3336944259606	TRUE
chr2	215360864	215436068	NM_001306132	FN1	genebody_57748					5.32037860643197	TRUE
chr2	215360864	215436068	NM_001306132	FN1	genebody_57748					5.32037860643197	TRUE
chr9	137619004	137836126	NM_001354263	EHMT1	genebody_57756					3.83364888432536	TRUE
chrX	1336784	1382689	NM_002183	IL3RA	genebody_57770					4.60038458688118	TRUE
chr11	73675637	73761074	NM_198896	RAB6A	genebody_57783					3.58570415605716	TRUE
chr17	50719602	50756215	NM_016424	LUC7L3	genebody_5780					4.56085082848674	TRUE
chr17	50719602	50756215	NM_016424	LUC7L3	genebody_5780					4.56085082848674	TRUE
chr10	35336508	35572666	NM_145012	CCNY	genebody_57837					4.31470893858904	TRUE
chr5	147235025	147348829	NM_145001	STK32A	genebody_57846					5.11621063822637	TRUE
chr7	98281685	98291545	NM_015379	BRI3	genebody_5786	2.33956048582612	34	0	TRUE	5.20949707362595	TRUE
chr10	114431111	114768304	NM_001322886	ABLIM1	genebody_57863					3.49962555298906	TRUE
chr5	150113838	150155845	NM_001355016	PDGFRB	genebody_57868					4.35338483499044	TRUE
chr12	49741808	49764934	NM_001098576	TMBIM6	genebody_57881					4.1046966871473	TRUE
chr4	94451856	94588219	NM_001011515	PDLIM5	genebody_5789					4.01529142511278	TRUE
chr4	94451856	94588219	NM_001011515	PDLIM5	genebody_5789					4.01529142511278	TRUE
chr4	94451856	94588219	NM_001011515	PDLIM5	genebody_5789					4.01529142511278	TRUE
chr19	16077015	16103002	NM_001367838	TPM4	genebody_57897	2.01054649998053	55	0	TRUE		
chr4	94451941	94668222	NM_001011513	PDLIM5	genebody_5790					4.01529142511278	TRUE
chr4	94451941	94668222	NM_001011513	PDLIM5	genebody_5790					4.01529142511278	TRUE
chr4	94451941	94668222	NM_001011513	PDLIM5	genebody_5790					4.01529142511278	TRUE
chr1	97077743	97921034	NM_000110	DPYD	genebody_57909					3.90581969009295	TRUE
chr1	23304689	23344284	NM_001102397	HNRNPR	genebody_57910					4.3358046788182	TRUE
chr8	109574175	109645593	NM_001099752	SYBU	genebody_57929					3.64493995512394	TRUE
chr8	28890394	29053262	NM_001324394	HMBOX1	genebody_5796					3.60211446636594	TRUE
chr1	203795622	203854124	NM_001376362	ZC3H11A	genebody_57969					4.02863968963368	TRUE
chr19	33373708	33382686	NM_001806	CEBPG	genebody_57978	1.9978808757308	19	0	TRUE		
chr8	28890394	29053262	NM_001324393	HMBOX1	genebody_5798					3.60211446636594	TRUE
chr20	61252260	61940617	NM_001794	CDH4	genebody_57981					4.95618292929396	TRUE
chr5	150166777	150184558	NM_001804	CDX1	genebody_57986					4.18111461617854	TRUE
chr2	224470149	224585363	NM_003590	CUL3	genebody_57989					4.34540637895487	TRUE
chr17	42313323	42388442	NM_001384993	STAT3	genebody_58005	2.05556498000909	204	0	TRUE	3.18578317009515	TRUE
chr17	1771670	1777574	NM_001329905	SERPINF1	genebody_58006	2.169917688437	13	0	TRUE		
chr18	55222184	55586122	NM_001348219	TCF4	genebody_58012					3.10911654966082	TRUE
chr16	30407413	30418595	NM_016643	ZNF771	genebody_58030					4.34107658265972	TRUE
chr1	1785284	1891117	NM_001282538	GNB1	genebody_58085	2.27278339622841	339	0	TRUE	6.08250552913185	TRUE
chr1	1785284	1891117	NM_001282538	GNB1	genebody_58085	2.27278339622841	339	0	TRUE	6.08250552913185	TRUE
chr9	137619004	137794173	NM_001354259	EHMT1	genebody_58106					3.83364888432536	TRUE
chr10	11005311	11336673	NM_001326337	CELF2	genebody_58120					3.87140976003749	TRUE
chr8	140657899	141001282	NM_001352734	PTK2	genebody_58215					5.26928588686084	TRUE
chr17	59707653	59842255	NM_001329401	VMP1	genebody_58217					3.7543379121788	TRUE
chr17	59707653	59842255	NM_001329401	VMP1	genebody_58217					3.7543379121788	TRUE
chr6	143060462	143190600	NM_001366359	AIG1	genebody_5824					4.03894036705846	TRUE
chr19	1357418	1378429	NM_001369792	PWWP3A	genebody_58241	2.10604947436963	52	0	TRUE		
chr6	143060888	143308516	NM_001366357	AIG1	genebody_5826					4.03894036705846	TRUE
chr6	143060888	143190600	NM_001366356	AIG1	genebody_5827					4.03894036705846	TRUE
chr6	143060888	143341058	NM_001366355	AIG1	genebody_5828					4.03894036705846	TRUE
chr7	816642	874934	NM_001367705	SUN1	genebody_58280	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr20	49278641	49289258	NR_036659	ZFAS1	genebody_58291					3.91913498481215	TRUE
chr20	49278641	49289258	NR_036659	ZFAS1	genebody_58291					3.91913498481215	TRUE
chr20	49278177	49289258	NR_036658	ZFAS1	genebody_58292					3.91913498481215	TRUE
chr20	49278177	49289258	NR_036658	ZFAS1	genebody_58292					3.91913498481215	TRUE
chr4	156760453	156971799	NR_036641	PDGFC	genebody_58293					3.68797835296182	TRUE
chr15	99251480	99390729	NM_001321677	LRRC28	genebody_58317					3.84000591280447	TRUE
chr15	99251480	99390729	NM_001321677	LRRC28	genebody_58317					3.84000591280447	TRUE
chr15	99251480	99390729	NM_001321676	LRRC28	genebody_58318					3.84000591280447	TRUE
chr15	99251480	99390729	NM_001321676	LRRC28	genebody_58318					3.84000591280447	TRUE
chr18	48919852	48942807	NM_001190823	SMAD7	genebody_58323	2.42772001138588	86	0	TRUE		
chr18	48919852	48949333	NM_001190822	SMAD7	genebody_58324	2.39002244813859	104	0	TRUE		
chr18	48919852	48950711	NM_001190821	SMAD7	genebody_58325	2.3837710677061	104	0	TRUE		
chr1_KI270763v1_alt	268112	512200	NM_001350251	SDCCAG8	genebody_58340					3.18753971753456	TRUE
chr6	87155564	87265943	NM_001351444	ZNF292	genebody_58365					4.96543471710603	TRUE
chr16	74447439	74607114	NM_001145666	GLG1	genebody_58366					5.29715347995373	TRUE
chr10	112950246	113167677	NM_001146274	TCF7L2	genebody_58374	2.08549585919915	508	0	TRUE	5.12730009468644	TRUE
chr10	112950246	113167677	NM_001146274	TCF7L2	genebody_58374	2.08549585919915	508	0	TRUE	5.12730009468644	TRUE
chr10	112950246	113167677	NM_001146274	TCF7L2	genebody_58374	2.08549585919915	508	0	TRUE	5.12730009468644	TRUE
chr7	816642	874934	NM_001367671	SUN1	genebody_58383	1.99415293496355	122	0	TRUE	4.19894663256122	TRUE
chr3	48688002	48717278	NM_001005909	IP6K2	genebody_58392	2.04292505831092	74	0	TRUE		
chr5	66144299	66183615	NM_001077199	SREK1	genebody_58443					4.07534196212073	TRUE
chr5	66144299	66183615	NM_001077199	SREK1	genebody_58443					4.07534196212073	TRUE
chr11	68460751	68615333	NM_001352368	PPP6R3	genebody_58464					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352368	PPP6R3	genebody_58464					4.4709549600065	TRUE
chr11	68460751	68615333	NM_001352368	PPP6R3	genebody_58464					4.4709549600065	TRUE
chr2	159712505	159768573	NM_001376245	MARCHF7	genebody_58546					4.61727632456536	TRUE
chr2	159712505	159768573	NM_001376244	MARCHF7	genebody_58547					4.61727632456536	TRUE
chr13	49531945	49585558	NR_148015	RCBTB1	genebody_58569					3.74790512106943	TRUE
chr10	103088016	103193306	NM_001351196	NT5C2	genebody_58593					4.55347598293145	TRUE
chr10	103088016	103193306	NM_001351196	NT5C2	genebody_58593					4.55347598293145	TRUE
chr12	57253763	57341774	NM_001351206	R3HDM2	genebody_58594					3.67232666404126	TRUE
chr10	103088016	103193306	NM_001351195	NT5C2	genebody_58595					4.55347598293145	TRUE
chr10	103088016	103193306	NM_001351195	NT5C2	genebody_58595					4.55347598293145	TRUE
chr8	140657899	141001282	NM_001352720	PTK2	genebody_58596					5.26928588686084	TRUE
chr4	94451856	94668227	NM_001256426	PDLIM5	genebody_58679					4.01529142511278	TRUE
chr4	94451856	94668227	NM_001256426	PDLIM5	genebody_58679					4.01529142511278	TRUE
chr4	94451856	94668227	NM_001256426	PDLIM5	genebody_58679					4.01529142511278	TRUE
chr4	94451941	94668222	NM_001256427	PDLIM5	genebody_58680					4.01529142511278	TRUE
chr4	94451941	94668222	NM_001256427	PDLIM5	genebody_58680					4.01529142511278	TRUE
chr4	94451941	94668222	NM_001256427	PDLIM5	genebody_58680					4.01529142511278	TRUE
chr9	14081847	14314141	NM_001369477	NFIB	genebody_58682					4.52552305480875	TRUE
chr20	3888933	3908623	NM_001324192	PANK2	genebody_58685					6.03879313862005	TRUE
chr1	47333789	47378839	NM_016308	CMPK1	genebody_58688					4.42666640724551	TRUE
chr20	17941599	17968794	NM_001282454	SNX5	genebody_58729					4.72879433019349	TRUE
chr20	17941599	17968794	NM_001282454	SNX5	genebody_58729					4.72879433019349	TRUE
chr12	95217806	95302799	NM_001352115	VEZT	genebody_58739					3.71570964243326	TRUE
chr12	95217745	95302790	NM_001352118	VEZT	genebody_58743					3.71570964243326	TRUE
chr5	126360119	126494356	NM_001146319	GRAMD2B	genebody_58753					2.85417146608316	TRUE
chr1	243256004	243500092	NM_001350247	SDCCAG8	genebody_58757					3.63112240818794	TRUE
chr1	243256004	243500092	NM_001350247	SDCCAG8	genebody_58757					3.63112240818794	TRUE
chr8	21919661	22006585	NM_001362802	XPO7	genebody_58758					4.86024178305597	TRUE
chr14	68874127	68979302	NM_001130004	ACTN1	genebody_58777					4.81585143361456	TRUE
chr14	68874127	68979302	NM_001130004	ACTN1	genebody_58777					4.81585143361456	TRUE
chr17	76737500	76778817	NM_001242533	MFSD11	genebody_58782					3.8969278932714	TRUE
chr11	3855663	4093208	NM_001277962	STIM1	genebody_58800					4.27568759282893	TRUE
chr12	32534321	32582955	NM_001384132	FGD4	genebody_58805					3.8916953900914	TRUE
chr22	44024301	44172939	NM_013327	PARVB	genebody_58814					5.3886117166738	TRUE
chr13	100089092	100530434	NM_001352606	PCCA	genebody_58851					5.04651028852171	TRUE
chr13	100089092	100530434	NM_001352606	PCCA	genebody_58851					5.04651028852171	TRUE
chr10	96832297	96995956	NM_001346516	LCOR	genebody_58864					4.52552937582667	TRUE
chr10	96832297	96995956	NM_001346516	LCOR	genebody_58864					4.52552937582667	TRUE
chr5	134196251	134225554	NM_001355019	PPP2CA	genebody_58869	1.89196148266239	65	0	TRUE		
chr2	105851846	105894272	NM_001004720	NCK2	genebody_58879	1.99733606651297	98	0	TRUE	4.24134237199815	TRUE
chr2	105851846	105894272	NM_001004720	NCK2	genebody_58879	1.99733606651297	98	0	TRUE	4.24134237199815	TRUE
chr8	11842524	11868087	NM_001908	CTSB	genebody_5890	2.5918250769735	125	0	TRUE		
chr1	245154984	245709432	NM_018012	KIF26B	genebody_58900					4.15010588581736	TRUE
chr19	3572943	3579083	NM_006339	HMG20B	genebody_58931	2.04464560491215	13	0	TRUE		
chr18	55222184	55320935	NM_001348215	TCF4	genebody_58935					3.10911654966082	TRUE
chr21	43773949	43776308	NM_000100	CSTB	genebody_58948	2.69946142302167	9	0	TRUE		
chr8	129839592	130016697	NM_001353281	CYRIB	genebody_58959					3.45548488861159	TRUE
chr8	129839592	130016697	NM_001353280	CYRIB	genebody_58960					3.45548488861159	TRUE
chr8	129839592	130016697	NM_001353279	CYRIB	genebody_58961					3.45548488861159	TRUE
chr4	113451031	113761738	NM_001321586	CAMK2D	genebody_58972					3.78177633922844	TRUE
chr4	113451031	113761738	NM_001321586	CAMK2D	genebody_58972					3.78177633922844	TRUE
chr4	113451031	113761738	NM_001321586	CAMK2D	genebody_58972					3.78177633922844	TRUE
chr4	113451031	113761738	NM_001321586	CAMK2D	genebody_58972					3.78177633922844	TRUE
chr6	150683646	150843665	NM_001329800	PLEKHG1	genebody_59016					4.18162000681465	TRUE
chr1	20754055	20787307	NM_001376797	HP1BP3	genebody_5904					3.81519333433083	TRUE
chr4	185396840	185400237	NM_181726	ANKRD37	genebody_59051	2.14255650956208	7	0	TRUE		
chr5_GL339449v2_alt	343105	375489	NM_001364571	GTF2H2	genebody_59061					4.11810065871355	TRUE
chr5_GL339449v2_alt	965643	997985	NM_001364571	GTF2H2	genebody_59062					4.06367525012759	TRUE
chr5_KI270897v1_alt	583734	616118	NM_001364571	GTF2H2	genebody_59063					3.59461090097691	TRUE
chr5	70415304	70447681	NM_001364569	GTF2H2	genebody_59064					4.12041832308841	TRUE
chr21	38256740	38307357	NM_002243	KCNJ15	genebody_59068					4.39769619714417	TRUE
chr7	66740732	66811461	NM_014504	RABGEF1	genebody_59073					4.11478571519505	TRUE
chr7	66740732	66811461	NM_014504	RABGEF1	genebody_59073					4.11478571519505	TRUE
chr17	78187316	78207701	NM_001010982	AFMID	genebody_59091	2.28276174235959	74	0	TRUE		
chr22	17592135	17628749	NM_001696	ATP6V1E1	genebody_59097					4.93413997887384	TRUE
chr8	103021082	103073051	NM_001695	ATP6V1C1	genebody_59098					3.23509616895343	TRUE
chr5	9035032	9546075	NM_003966	SEMA5A	genebody_59103					5.03304580554799	TRUE
chr8	47260877	47736001	NM_001352933	SPIDR	genebody_59105					4.63837034948226	TRUE
chr3	114314515	115147288	NM_015642	ZBTB20	genebody_59119					2.70551362140529	TRUE
chr10	124984316	125158777	NM_001290215	CTBP2	genebody_59138					5.29455637122752	TRUE
chr6	132445868	132513116	NM_003569	STX7	genebody_59151					3.51215601130958	TRUE
chr8	140657899	141001282	NM_001352740	PTK2	genebody_59213					5.26928588686084	TRUE
chr5	80111224	80256048	NM_001174071	SERINC5	genebody_59224	1.96442156652202	301	0	TRUE		
chr5	80138726	80256048	NM_001174072	SERINC5	genebody_59225	2.04500366611633	275	0	TRUE		
chr9	116423111	117415057	NM_014010	ASTN2	genebody_59239					4.85507067682904	TRUE
chr7	101816006	102283958	NM_001202546	CUX1	genebody_59250	1.92667820894961	939	0	TRUE	4.50137961281858	TRUE
chr7	101816006	102283958	NM_001202546	CUX1	genebody_59250	1.92667820894961	939	0	TRUE	4.50137961281858	TRUE
chr7	101816006	102283958	NM_001202546	CUX1	genebody_59250	1.92667820894961	939	0	TRUE	4.50137961281858	TRUE
